RA(deg),Dec(deg),VTMag,Altitude (deg),Azimuth (deg)
2.59487992,-43.52292038,9.32,-3.628759292077404,133.8037519452657
2.59569702,-13.98412856,8.92,3.441644059673047,105.10680278402974
2.59596953,-11.78583365,8.38,3.954992916831326,102.96491961126439
2.60083995,58.48950539,7.74,13.979796478618612,32.32128107776978
2.60385459,-6.03970203,8.6,5.262028612364833,97.35137239884777
2.60694761,-30.47906079,9.49,-0.5237420810216084,121.12562064681545
2.60951431,-14.45220836,8.35,3.3186356827434342,105.5593946494259
2.61150772,28.65292193,7.11,11.694741704003366,62.85348038540804
2.61434147,-73.64945333,9.87,-9.904263864155377,163.49485775893316
2.61845161,13.59498069,8.98,9.28520979457217,77.97239321122561
2.62084078,51.9123888,7.75,13.782445597859034,39.09350317205965
2.62339153,15.23192856,8.24,9.575466023542772,76.33934907983675
2.62358027,57.16549747,6.74,13.945254459050611,33.68520846247448
2.63506952,33.1308857,6.83,12.242287585659756,58.310303644189226
2.64265068,52.31675606,7.7,13.785983820373422,38.67693007399929
2.64438297,59.67341444,6.7,13.97122805375218,31.101056769164703
2.65280052,-41.11858278,8.67,-3.105841146544874,131.45263733421285
2.65641131,-49.28139379,9.94,-4.995408260759282,139.41358266925624
2.65757354,-63.63430723,8.73,-8.057940103040778,153.52889392977457
2.65873023,16.84407826,9.63,9.825203480131675,74.72323079063543
2.65962298,-73.22443438,6.66,-9.843604689941062,163.06768362466613
2.66144965,56.05613623,8.29,13.899285083755364,34.82737782250433
2.66293453,12.82027132,8.47,9.100404513595285,78.73576535131419
2.66362432,2.30067277,8.16,7.018798715215671,89.15076462398049
2.66937648,13.22299119,8.97,9.168414478606424,78.33369260690081
2.6697124,2.05549803,7.51,6.961359363665823,89.3909700018478
2.67528589,54.89149475,8.97,13.858910113310536,36.026362295302896
2.67691363,-54.40037514,8.55,-6.143448244981558,144.42567414304077
2.67810574,-12.57980381,5.84,3.6921374169793335,103.72004997528411
2.68806989,58.01831644,7.85,13.92656745065568,32.806006062358854
2.69076029,-38.76885912,8.68,-2.5786337920030826,129.1599333433483
2.69311023,55.34282756,8.05,13.86212472130921,35.56138268895974
2.69315961,58.7695199,8.27,13.935657364709945,32.03207983235191
2.69357223,-21.93357013,7.68,1.4615798453005926,112.81332505194237
2.69464885,-73.50742387,9.4,-9.902208524869762,163.34887118452485
2.69509815,37.47386216,7.77,12.674392205111033,53.884362798979936
2.69516827,-34.86071198,6.89,-1.6503989131344328,125.36119643314026
2.69663452,32.24257302,7.55,12.08375446859127,59.20598601543934
2.6975504,-57.48628559,8.27,-6.8164089783825785,147.45655968762486
2.70055534,51.17784908,8.16,13.70011375039085,39.846656217401566
2.70138861,49.01075823,8.07,13.58829051474382,42.07372556774005
2.70202017,30.68565518,7.91,11.884039061519106,60.784431407291244
2.72283989,-13.90281571,7.71,3.3407583836149857,104.99863847674256
2.72496614,-31.21515694,10.16,-0.799524234017124,121.81558908161844
2.73299802,48.1104051,8.41,13.515164682654142,42.99705736058108
2.73329241,-42.25160366,8.88,-3.4301282533252264,132.54163268139547
2.73345038,64.96318376,9.64,13.92258048404373,25.650471553215052
2.73712261,-2.07451183,7.93,6.010596674665046,93.43641213779124
2.7414981,-18.57284278,7.78,2.220748867392815,109.53760597457276
2.7422581,52.44279023,8.9,13.730468677441154,38.54468377419585
2.75589325,29.55052263,8.55,11.68974705498977,61.9278785985157
2.76524987,13.75051092,9.15,9.173357260242863,77.79109971183767
2.76858844,-5.78399441,10.86,5.159734915718423,97.06424141617268
2.76870081,5.20868148,11.55,7.517420438953064,86.26077213103189
2.768724,-10.87786557,9.08,4.000511654321663,102.04022215108056
2.77350337,4.1331073,7.44,7.292434056578631,87.32137192147849
2.778753,26.33796403,10.35,11.225094518155402,65.17132921303859
2.78289623,57.58791462,6.68,13.867929628557228,33.24833029616359
2.78668359,-87.41423771,8.85,-11.981521437893656,177.3554952741646
2.78769565,-7.37619874,8.9,4.782730908456187,98.61706183299464
2.78892638,49.5466666,8.24,13.56094612188749,41.520007426134356
2.79012709,-3.32135959,6.74,5.685758730923447,94.6476212608292
2.80966423,6.18052792,10.75,7.674393061638537,85.29235509263874
2.8114672,10.63603546,8.44,8.547281485357761,80.87911807692822
2.81532971,7.94816079,7.69,8.021542679080014,83.54280440882674
2.81628415,-15.46732287,4.89,2.885763183994287,106.50039570215344
2.82272582,-20.72529839,11.8,1.6337731815324315,111.61096998358724
2.82287739,-29.64051891,8.88,-0.5032044042987445,120.26676012855214
2.82432014,-40.37268546,7.7,-3.0568463346865733,130.69603824832407
2.82543312,-32.80041484,8.6,-1.2624056699901958,123.33432018676478
2.83158469,-32.40387891,8.44,-1.1726013736274765,122.94798581719857
2.83702751,58.3498627,9.5,13.853892585221933,32.46309629165762
2.84058595,50.84310466,9.03,13.59590663317348,40.186335512790464
2.84178323,74.48458019,7.15,13.583145436771504,15.853301918983245
2.8428974,30.44948927,7.95,11.733241498295834,61.007664477403544
2.85187794,23.81814771,8.23,10.785425343459606,67.69984237349513
2.85188723,-8.35911945,9.81,4.497820751289883,99.56298985063465
2.87203127,-18.70689324,8.48,2.0687732659320615,109.63851373644718
2.87258462,35.93108811,9.33,12.368541976908707,55.440192468816214
2.87859206,-49.62920981,8.97,-5.21417113519992,139.72133714583623
2.87910532,-1.12332479,8.08,6.078621012235832,92.47177721196998
2.87971208,40.39896612,7.47,12.817978273588462,50.88535721412258
2.88096041,-55.74966102,8.34,-6.5473496460749026,145.72627470429356
2.88140032,-34.4600917,7.75,-1.7035270529003195,124.93543219730242
2.88657321,-58.90982912,8.34,-7.210642221806289,148.838313768153
2.8934043,-27.7997782,5.41,-0.1219124320503093,118.46494497057529
2.89634295,-3.07799719,7.56,5.635808970078294,94.38563033818498
2.8970776,-18.60067836,6.93,2.070898487431124,109.52963497953395
2.89828655,7.12150984,10.03,7.776852631119686,84.34426010271659
2.89839266,33.68029254,8.69,12.089307053651805,57.72554387473945
2.89853096,-57.47238652,9.04,-6.919127151662687,147.42003043775986
2.89868324,-5.06817692,8.32,5.193387241326549,96.33463461510107
2.90159981,-23.63236655,7.85,0.8685533860861846,114.41701302342686
2.90304188,-80.17376516,7.21,-11.012151553612904,170.03328518489465
2.90334595,-17.96890292,8.98,2.2146828355458155,108.91400959000507
2.90477726,58.21183567,7.09,13.81568250654405,32.604533655557084
2.90527264,-72.27547333,8.85,-9.751868057450892,162.1063864091448
2.90603532,63.44314203,9.21,13.858880627657392,27.216868838676874
2.9061454,10.32845614,8.61,8.397039496385043,81.16631824435235
2.90859695,-49.65588618,7.91,-5.239047128890937,139.74311220200448
2.91222169,55.96148616,7.47,13.756550907034802,34.920870305937356
2.91580225,28.22513882,8.65,11.371215230359484,63.24864939027624
2.9198539,-9.70277372,8.53,4.125881865984593,100.85949639164005
2.92120675,-39.22963982,9.92,-2.8612953185903294,129.5659397819562
2.92427022,54.33552182,8.09,13.696184139793598,36.59351598326095
2.93286698,-35.13339606,5.24,-1.9044691770379767,125.57972450425532
2.93644202,57.27152515,7.06,13.778236050796275,33.572180534206076
2.94074786,27.51025579,8.45,11.249347470700936,63.96735997380818
2.94645767,-33.23382365,8.73,-1.4643124660831903,123.7311124776466
2.9481242,9.14000705,7.45,8.126593285643661,82.33643459337594
2.95060084,-17.55770035,9.02,2.268111533455033,108.50352206108411
2.95912203,28.42325717,7.51,11.360876144143688,63.043132112494376
2.96013415,66.12634754,7.32,13.813796503010222,24.453703922819983
2.96104581,-54.20984615,8.17,-6.264229540204156,144.20257891302404
2.96182161,50.98927919,9.45,13.526961262532224,40.03218473219045
2.96191971,-19.70326287,9.72,1.749997829471607,110.58680011851979
2.96256404,-35.54681427,9.34,-2.0258953521998073,125.9758611387518
2.97473845,-11.16484347,8.75,3.737584214349766,102.27335968866319
2.97800862,-33.0373887,9.32,-1.4432739817936335,123.53397514788176
2.97819202,-22.81759748,7.91,0.9946711141314807,113.60892557815669
2.98072156,-75.47684086,7.49,-10.304901193153876,165.3084960563264
2.98385733,-42.17203471,6.53,-3.592144301546669,132.42090905551623
2.99596734,48.15237121,6.18,13.34257624750212,42.94285899167768
2.9970449,-0.22969837,8.69,6.155977538267031,91.56861921859688
3.00550041,23.47174032,6.58,10.593051907000692,68.0261108387283
3.00581153,-54.75088612,7.8,-6.404936457380923,144.72883357542676
3.00608084,28.60673326,7.19,11.345353829509236,62.85197761676038
3.00807432,48.68005386,8.17,13.367427148872274,42.40104728064025
3.01259645,-13.81313737,6.56,3.088164032437781,104.84551579079198
3.01599223,27.09915401,8.73,11.124699773138444,64.37246438321425
3.02160438,-58.52479986,7.62,-7.200289582811985,148.44399494863654
3.02287137,-7.08866665,8.66,4.620382636045114,98.2831660932912
3.0252826,-54.36533695,8.68,-6.3340310767139725,144.34735744118268
3.02532163,39.03890984,8.2,12.57505878190794,52.26187590910546
3.02534364,-7.70199823,8.96,4.47955920839091,98.88197840125711
3.02849022,47.49116017,7.36,13.277891919147004,43.61943662013139
3.03354264,53.62391762,6.87,13.604424482774213,37.32270099577371
3.03640453,48.18225854,7.6,13.317558587870929,42.91044603600206
3.04145374,-17.93821766,5.29,2.0942682571459534,108.85312505775501
3.04294341,46.77490907,9.12,13.219383227187066,44.35288388689305
3.05385165,-27.78455628,8.25,-0.25609718112904845,118.41625389830274
3.05769033,39.90157203,7.43,12.635232853484245,51.37969353244519
3.05806888,-15.16459597,8.88,2.7300486296013022,106.15102882590227
3.0658141,43.81821229,7.95,12.979594940688859,47.37864059497537
3.06609863,22.55671394,7.69,10.39464156178745,68.93631247031401
3.07200125,-50.70031286,8.94,-5.571277132737863,140.74319413939676
3.07628651,-40.64558079,10.58,-3.306699708982315,130.9171342484544
3.08222761,-57.50592437,10.05,-7.02265733299987,147.43247944693502
3.09223756,-8.70977153,8.88,4.186657306128166,99.85124596202044
3.10531311,-61.60576322,9.0,-7.8591904024826285,151.48001263302774
3.10993546,45.95960688,8.24,13.114884146642893,45.18465005855243
3.11749211,20.23439937,8.18,9.971249738601047,71.25671842616383
3.1242483,-56.41332506,9.91,-6.819307727186632,146.35089968519657
3.12479109,32.20391674,8.88,11.719553624388809,59.19911857004881
3.1254916,14.56369614,8.44,8.978009333320735,76.91697789126874
